primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
rorpar,[],['flight call'],15.4195,73.893,Psittacula krameri,Rose-ringed Parakeet,Mandar Bhagat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/592951,rorpar/XC592951.ogg
rorpar,[],['call'],52.133,5.0489,Psittacula krameri,Rose-ringed Parakeet,Frank Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/600642,rorpar/XC600642.ogg
rorpar,[],"['call', 'song', 'various calls']",48.8235,2.2112,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/600866,rorpar/XC600866.ogg
rorpar,[],['flight call'],51.7332,-0.2692,Psittacula krameri,Rose-ringed Parakeet,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/602168,rorpar/XC602168.ogg
rorpar,[],['flight call'],51.7332,-0.2692,Psittacula krameri,Rose-ringed Parakeet,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/602169,rorpar/XC602169.ogg
rorpar,[],['flight call'],51.7332,-0.2692,Psittacula krameri,Rose-ringed Parakeet,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/602170,rorpar/XC602170.ogg
rorpar,[],"['adult', 'sex uncertain']",11.8047,13.1966,Psittacula krameri,Rose-ringed Parakeet,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/602203,rorpar/XC602203.ogg
rorpar,[],['call'],51.7629,-1.2504,Psittacula krameri,Rose-ringed Parakeet,Michał Jezierski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/604482,rorpar/XC604482.ogg
rorpar,[],['call'],51.7629,-1.2504,Psittacula krameri,Rose-ringed Parakeet,Michał Jezierski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/604484,rorpar/XC604484.ogg
rorpar,[],"['flight call', 'short calls']",48.7027,2.1156,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/606439,rorpar/XC606439.ogg
rorpar,[],"['flight call', 'group in flight', 'various calls']",48.7027,2.1156,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/606440,rorpar/XC606440.ogg
rorpar,[],"['flight call', 'group in flight']",48.7027,2.1156,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/606442,rorpar/XC606442.ogg
rorpar,[],['wingbeats'],48.8235,2.2112,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/606449,rorpar/XC606449.ogg
rorpar,[],['wingbeats'],48.8235,2.2112,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/606450,rorpar/XC606450.ogg
rorpar,[],['sneezing'],48.8235,2.2112,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/606452,rorpar/XC606452.ogg
rorpar,[],"['adult', 'flight call', 'sex uncertain']",23.8152,90.3495,Psittacula krameri,Rose-ringed Parakeet,Samiul Mohsanin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/612032,rorpar/XC612032.ogg
rorpar,[],['call'],51.7835,-0.5,Psittacula krameri,Rose-ringed Parakeet,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/614091,rorpar/XC614091.ogg
rorpar,[],"['adult', 'call']",52.3874,9.7952,Psittacula krameri,Rose-ringed Parakeet,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/615140,rorpar/XC615140.ogg
rorpar,[],['call'],10.6994,-4.8158,Psittacula krameri,Rose-ringed Parakeet,Giovanni Boano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/619126,rorpar/XC619126.ogg
rorpar,[],['song'],25.3589,60.62,Psittacula krameri,Rose-ringed Parakeet,Ali Mousavi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/622015,rorpar/XC622015.ogg
rorpar,[],"['Taj Mahal:', 'life stage uncertain', 'sex uncertain', 'song']",27.1751,78.0421,Psittacula krameri,Rose-ringed Parakeet,Larry Joseph,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/626055,rorpar/XC626055.ogg
rorpar,[],"['adult', 'call', 'sex uncertain']",51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/626940,rorpar/XC626940.ogg
rorpar,[],"['call', 'life stage uncertain', 'sex uncertain']",51.7639,-1.2479,Psittacula krameri,Rose-ringed Parakeet,Michał Jezierski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/627332,rorpar/XC627332.ogg
rorpar,['eucdov'],"['adult', 'call', 'sex uncertain']",51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/630298,rorpar/XC630298.ogg
rorpar,[],"['call', 'flight call']",49.4207,8.6789,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/630592,rorpar/XC630592.ogg
rorpar,[],['call'],49.4207,8.6789,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/630911,rorpar/XC630911.ogg
rorpar,[],['alarm call'],49.4218,8.6781,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/631830,rorpar/XC631830.ogg
rorpar,[],['call'],48.7589,2.4047,Psittacula krameri,Rose-ringed Parakeet,Pablo Bolaños Sittler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/632116,rorpar/XC632116.ogg
rorpar,[],"['Conflict call', 'uncertain']",49.4218,8.6781,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/633421,rorpar/XC633421.ogg
rorpar,[],"['adult', 'call', 'male']",50.6387,3.1733,Psittacula krameri,Rose-ringed Parakeet,Florian Kubala,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/638006,rorpar/XC638006.ogg
rorpar,[],['call'],44.4209,8.9289,Psittacula krameri,Rose-ringed Parakeet,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/640062,rorpar/XC640062.ogg
rorpar,[],"['adult', 'call']",51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/642479,rorpar/XC642479.ogg
rorpar,[],"['adult', 'call', 'flight call']",51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/643141,rorpar/XC643141.ogg
rorpar,[],"['adult', 'call']",49.5116,0.1398,Psittacula krameri,Rose-ringed Parakeet,Yannick Jacob,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/646206,rorpar/XC646206.ogg
rorpar,[],"['adult', 'female', 'male']",51.4766,-0.2355,Psittacula krameri,Rose-ringed Parakeet,Shailesh Patel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/647602,rorpar/XC647602.ogg
rorpar,"['commoo3', 'eaywag1']",['flight call'],52.4099,-1.4177,Psittacula krameri,Rose-ringed Parakeet,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650114,rorpar/XC650114.ogg
rorpar,[],"['call', 'flight call']",52.4099,-1.4177,Psittacula krameri,Rose-ringed Parakeet,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650123,rorpar/XC650123.ogg
rorpar,[],"['call', 'flight call']",52.4099,-1.4177,Psittacula krameri,Rose-ringed Parakeet,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650130,rorpar/XC650130.ogg
rorpar,[],['call'],52.4099,-1.4177,Psittacula krameri,Rose-ringed Parakeet,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/650137,rorpar/XC650137.ogg
rorpar,[],"['adult', 'call', 'sex uncertain']",41.0145,29.0469,Psittacula krameri,Rose-ringed Parakeet,Tora BENZEYEN,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/651773,rorpar/XC651773.ogg
rorpar,[],"['call', 'flight call']",49.3358,8.4268,Psittacula krameri,Rose-ringed Parakeet,A. Dreißigacker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/656230,rorpar/XC656230.ogg
rorpar,[],['call'],44.4204,8.9597,Psittacula krameri,Rose-ringed Parakeet,Luca Baghino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/656331,rorpar/XC656331.ogg
rorpar,[],['call'],44.4268,8.8071,Psittacula krameri,Rose-ringed Parakeet,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/656950,rorpar/XC656950.ogg
rorpar,[],"['call', 'flight call']",41.1686,-8.6732,Psittacula krameri,Rose-ringed Parakeet,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/658806,rorpar/XC658806.ogg
rorpar,"['lobsun2', 'yebbab1']","['adult', 'flight call', 'sex uncertain']",8.5831,81.2104,Psittacula krameri,Rose-ringed Parakeet,Vihansith Kulatunga,Creative Commons Attribution-ShareAlike 4.0,1.5,https://www.xeno-canto.org/662744,rorpar/XC662744.ogg
rorpar,[],"['call', 'juvenile', 'sex uncertain']",52.444,-1.7702,Psittacula krameri,Rose-ringed Parakeet,Alan Dean,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/665601,rorpar/XC665601.ogg
rorpar,[],['call'],43.764,11.2475,Psittacula krameri,Rose-ringed Parakeet,Filippo Ceccolini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/669425,rorpar/XC669425.ogg
rorpar,[],['flight call'],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/679949,rorpar/XC679949.ogg
rorpar,['laudov1'],['call'],27.1599,77.5418,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/680457,rorpar/XC680457.ogg
rorpar,['eucdov'],['call'],27.1599,77.5418,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/680458,rorpar/XC680458.ogg
rorpar,['eucdov'],['call'],27.1599,77.5418,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/680459,rorpar/XC680459.ogg
rorpar,[],['call'],23.3194,71.8461,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/680461,rorpar/XC680461.ogg
rorpar,['grecou1'],"['call', 'flight call']",23.3194,71.8461,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/680464,rorpar/XC680464.ogg
rorpar,[],"['call', 'flight call']",23.3194,71.8461,Psittacula krameri,Rose-ringed Parakeet,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/680468,rorpar/XC680468.ogg
rorpar,['stbkin1'],"['adult', 'flight call', 'sex uncertain']",8.5918,81.188,Psittacula krameri,Rose-ringed Parakeet,Vihansith Kulatunga,Creative Commons Attribution-ShareAlike 4.0,3.5,http://xeno-canto.org/681281,rorpar/XC681281.ogg
rorpar,[],['flight call'],52.9111,1.3582,Psittacula krameri,Rose-ringed Parakeet,Andy Benson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/681557,rorpar/XC681557.ogg
rorpar,[],['call'],11.3511,75.7364,Psittacula krameri,Rose-ringed Parakeet,Sathyan Meppayur,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/683049,rorpar/XC683049.ogg
rorpar,[],['flight call'],48.8659,1.9428,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/684029,rorpar/XC684029.ogg
rorpar,[],"['call', 'flight call']",49.4207,8.6789,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/687960,rorpar/XC687960.ogg
rorpar,['rorpar'],['call'],48.8104,2.3669,Psittacula krameri,Rose-ringed Parakeet,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/688323,rorpar/XC688323.ogg
rorpar,['rorpar'],['call'],48.8104,2.3669,Psittacula krameri,Rose-ringed Parakeet,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/688324,rorpar/XC688324.ogg
rorpar,[],"['alarm call', 'flight call']",48.8104,2.3669,Psittacula krameri,Rose-ringed Parakeet,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/688325,rorpar/XC688325.ogg
rorpar,['rorpar'],['call'],48.8104,2.3669,Psittacula krameri,Rose-ringed Parakeet,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/688327,rorpar/XC688327.ogg
rorpar,[],['call'],50.1306,8.7031,Psittacula krameri,Rose-ringed Parakeet,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/688957,rorpar/XC688957.ogg
rorpar,[],['call'],50.1306,8.7031,Psittacula krameri,Rose-ringed Parakeet,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/688958,rorpar/XC688958.ogg
rorpar,[],['call'],50.1306,8.7031,Psittacula krameri,Rose-ringed Parakeet,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/688959,rorpar/XC688959.ogg
rorpar,[],"['adult', 'call']",51.0544,6.9261,Psittacula krameri,Rose-ringed Parakeet,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/691768,rorpar/XC691768.ogg
rorpar,[],['call'],51.0763,7.0154,Psittacula krameri,Rose-ringed Parakeet,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/692060,rorpar/XC692060.ogg
rorpar,[],"['call', 'flight call']",51.0763,7.0154,Psittacula krameri,Rose-ringed Parakeet,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/692061,rorpar/XC692061.ogg
rorpar,[],"['alarm call', 'call']",40.7738,-7.3513,Psittacula krameri,Rose-ringed Parakeet,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/694154,rorpar/XC694154.ogg
rorpar,[],"['alarm call', 'call']",40.7738,-7.3513,Psittacula krameri,Rose-ringed Parakeet,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/694156,rorpar/XC694156.ogg
rorpar,[],[''],51.6287,-0.2068,Psittacula krameri,Rose-ringed Parakeet,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/695377,rorpar/XC695377.ogg
rorpar,[],[''],48.8964,2.6163,Psittacula krameri,Rose-ringed Parakeet,Hurtrel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/695604,rorpar/XC695604.ogg
rorpar,[],[''],51.7611,-1.2442,Psittacula krameri,Rose-ringed Parakeet,Michał Jezierski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/696972,rorpar/XC696972.ogg
rorpar,[],[''],51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/706713,rorpar/XC706713.ogg
rorpar,[],[''],44.4246,8.8026,Psittacula krameri,Rose-ringed Parakeet,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/712827,rorpar/XC712827.ogg
rorpar,[],[''],54.5968,18.8134,Psittacula krameri,Rose-ringed Parakeet,Paweł Malczyk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/713926,rorpar/XC713926.ogg
rorpar,[],[''],48.9595,2.5111,Psittacula krameri,Rose-ringed Parakeet,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/716806,rorpar/XC716806.ogg
rorpar,[],[''],48.8241,2.1878,Psittacula krameri,Rose-ringed Parakeet,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/723251,rorpar/XC723251.ogg
rorpar,[],[''],16.8498,96.1476,Psittacula krameri,Rose-ringed Parakeet,Greg Irving,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/734019,rorpar/XC734019.ogg
rorpar,[],[''],16.8498,96.1476,Psittacula krameri,Rose-ringed Parakeet,Greg Irving,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/734023,rorpar/XC734023.ogg
rorpar,[],[''],49.0891,2.554,Psittacula krameri,Rose-ringed Parakeet,JUNG Théo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/736982,rorpar/XC736982.ogg
rorpar,[],[''],25.489,90.3267,Psittacula krameri,Rose-ringed Parakeet,Pratap Singh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/740700,rorpar/XC740700.ogg
rorpar,"['ashpri1', 'copbar1', 'houcro1', 'houspa']",['flight call'],26.928,75.793,Psittacula krameri,Rose-ringed Parakeet,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/74356,rorpar/XC74356.ogg
rorpar,['houspa'],['flight call'],26.928,75.793,Psittacula krameri,Rose-ringed Parakeet,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/74357,rorpar/XC74357.ogg
rorpar,[],[''],45.4379,9.1635,Psittacula krameri,Rose-ringed Parakeet,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/746905,rorpar/XC746905.ogg
rorpar,[],[''],45.4379,9.1635,Psittacula krameri,Rose-ringed Parakeet,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/746906,rorpar/XC746906.ogg
rorpar,[],[''],45.4379,9.1635,Psittacula krameri,Rose-ringed Parakeet,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/746907,rorpar/XC746907.ogg
rorpar,[],[''],53.3726,-6.272,Psittacula krameri,Rose-ringed Parakeet,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/750191,rorpar/XC750191.ogg
rorpar,[],[''],44.4204,8.9597,Psittacula krameri,Rose-ringed Parakeet,Luca Baghino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/754761,rorpar/XC754761.ogg
rorpar,[],[''],1.277,103.792,Psittacula krameri,Rose-ringed Parakeet,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/756545,rorpar/XC756545.ogg
rorpar,[],[''],53.6719,-1.7852,Psittacula krameri,Rose-ringed Parakeet,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/757705,rorpar/XC757705.ogg
rorpar,[],[''],50.1764,8.6559,Psittacula krameri,Rose-ringed Parakeet,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/757943,rorpar/XC757943.ogg
rorpar,[],[''],38.1174,13.374,Psittacula krameri,Rose-ringed Parakeet,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/759749,rorpar/XC759749.ogg
rorpar,[],[''],38.1174,13.374,Psittacula krameri,Rose-ringed Parakeet,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/759750,rorpar/XC759750.ogg
rorpar,[],[''],38.1174,13.374,Psittacula krameri,Rose-ringed Parakeet,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/759751,rorpar/XC759751.ogg
rorpar,[],[''],1.2776,103.7909,Psittacula krameri,Rose-ringed Parakeet,Joshua Chong,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/760108,rorpar/XC760108.ogg
rorpar,[],[''],28.4618,-16.2616,Psittacula krameri,Rose-ringed Parakeet,Rubén Barone,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/760789,rorpar/XC760789.ogg
rorpar,[],[''],17.0407,96.0985,Psittacula krameri,Rose-ringed Parakeet,Thet Zaw Naing,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/761185,rorpar/XC761185.ogg
rorpar,[],[''],50.1306,8.7031,Psittacula krameri,Rose-ringed Parakeet,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/761660,rorpar/XC761660.ogg
rorpar,[],[''],28.4649,-16.2619,Psittacula krameri,Rose-ringed Parakeet,Sacha Balavoine,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/763361,rorpar/XC763361.ogg
rorpar,[],[''],27.7389,-15.5947,Psittacula krameri,Rose-ringed Parakeet,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/764464,rorpar/XC764464.ogg
rorpar,[],[''],50.4667,17.3234,Psittacula krameri,Rose-ringed Parakeet,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/768288,rorpar/XC768288.ogg
rorpar,[],[''],50.4686,17.3303,Psittacula krameri,Rose-ringed Parakeet,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/770082,rorpar/XC770082.ogg
rorpar,[],[''],52.0747,4.7632,Psittacula krameri,Rose-ringed Parakeet,Michel Veldt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/770741,rorpar/XC770741.ogg
rorpar,[],[''],52.0747,4.7632,Psittacula krameri,Rose-ringed Parakeet,Michel Veldt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/770930,rorpar/XC770930.ogg
rorpar,[],[''],51.4213,5.4732,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/772774,rorpar/XC772774.ogg
rorpar,[],[''],45.4733,9.1765,Psittacula krameri,Rose-ringed Parakeet,Filippo Ceccolini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/773307,rorpar/XC773307.ogg
rorpar,[],[''],27.8056,74.4305,Psittacula krameri,Rose-ringed Parakeet,Guy Kirwan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/778585,rorpar/XC778585.ogg
rorpar,[],[''],28.9372,-13.652,Psittacula krameri,Rose-ringed Parakeet,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/780506,rorpar/XC780506.ogg
rorpar,[],[''],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/780690,rorpar/XC780690.ogg
rorpar,[],[''],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/780692,rorpar/XC780692.ogg
rorpar,[],[''],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/780695,rorpar/XC780695.ogg
rorpar,[],[''],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/780901,rorpar/XC780901.ogg
rorpar,[],[''],51.4279,5.4685,Psittacula krameri,Rose-ringed Parakeet,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/780903,rorpar/XC780903.ogg
rorpar,[],[''],42.8382,13.9318,Psittacula krameri,Rose-ringed Parakeet,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/783589,rorpar/XC783589.ogg
rorpar,[],[''],44.4036,8.9594,Psittacula krameri,Rose-ringed Parakeet,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/784680,rorpar/XC784680.ogg
rorpar,[],[''],44.4036,8.9594,Psittacula krameri,Rose-ringed Parakeet,Luca Forneris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/784681,rorpar/XC784681.ogg
rorpar,[],[''],51.9892,4.4694,Psittacula krameri,Rose-ringed Parakeet,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/794156,rorpar/XC794156.ogg
